po_id,product_id,supplier_id,order_date,order_qty
8320,11000,78,23-10-2022,614
8321,3365,160,24-01-2023,244
8322,5017,137,09-10-2023,74
8323,2966,3,26-01-2023,925
8324,6579,86,31-12-2022,1614
8325,6345,137,22-04-2023,52
8326,6284,186,10-09-2023,705
8327,3321,98,11-10-2022,863
8328,7974,111,15-04-2023,666
8329,3986,120,15-02-2023,1378
8330,1439,124,22-05-2023,1024
8331,403,151,30-10-2023,436
8332,3666,58,08-02-2023,784
8333,1050,162,17-03-2023,1709
8334,10189,80,09-04-2023,629
8335,9674,121,07-12-2022,1104
8336,3227,9,15-10-2022,438
8337,2452,144,23-03-2023,257
8338,7426,162,18-01-2023,618
8339,7172,1,14-09-2023,1798
8340,8229,118,19-02-2023,141
8341,6876,34,13-02-2023,691
8342,8648,141,12-12-2023,1089
8343,10335,187,01-08-2023,1837
8344,4209,155,03-08-2023,1439
8345,356,175,22-01-2023,94
8346,11916,57,21-02-2023,1582
8347,2707,110,25-08-2023,122
8348,10082,45,18-08-2023,1627
8349,10541,14,23-12-2022,370
8350,2458,26,29-03-2023,597
8351,10738,71,04-02-2023,1331
8352,7630,54,17-09-2023,541
8353,9977,192,30-05-2023,1771
8354,5610,186,08-10-2022,207
8355,6179,63,01-05-2023,1784
8356,10283,6,12-04-2023,1627
8357,11795,129,20-04-2023,926
8358,9373,185,28-08-2023,54
8359,2268,156,28-09-2023,406
8360,1256,106,12-07-2023,423
8361,5297,86,06-03-2023,1118
8362,3359,48,28-01-2023,1325
8363,4251,43,21-12-2023,1094
8364,6219,129,27-12-2022,1898
8365,4278,45,24-07-2023,472
8366,4941,26,24-02-2023,1203
8367,4725,67,25-11-2022,1745
8368,8912,14,06-02-2023,1015
8369,6089,14,24-11-2022,1920
8370,2259,29,12-05-2023,1857
8371,4797,1,18-08-2023,269
8372,1064,74,14-02-2023,1063
8373,9328,112,11-02-2023,1723
8374,159,198,30-06-2023,934
8375,2026,99,29-04-2023,816
8376,6315,14,20-12-2023,1925
8377,4750,60,08-12-2022,1717
8378,393,48,06-02-2023,1039
8379,305,150,03-12-2023,1706
8380,6376,51,07-02-2023,396
8381,8993,64,23-09-2023,1990
8382,8288,37,06-12-2023,516
8383,6762,107,04-03-2023,1161
8384,3803,18,18-06-2023,375
8385,10008,33,28-03-2023,752
8386,3326,89,17-10-2023,1634
8387,5438,28,19-12-2022,580
8388,11034,20,20-04-2023,455
8389,11325,166,27-11-2022,173
8390,10395,28,05-07-2023,681
8391,4017,46,04-02-2023,919
8392,9031,120,08-12-2022,1662
8393,2130,31,25-11-2022,128
8394,8400,59,04-12-2023,1923
8395,2609,93,10-11-2022,1372
8396,4749,85,07-12-2022,572
8397,981,48,16-04-2023,1072
8398,5063,113,15-06-2023,1938
8399,11180,121,16-10-2023,920
8400,1185,86,15-10-2023,1285
8401,4880,134,21-10-2022,1139
8402,3257,195,18-05-2023,897
8403,2361,14,10-05-2023,1812
8404,2355,98,22-12-2022,1020
8405,10867,177,09-10-2022,814
8406,794,138,14-06-2023,1206
8407,6249,116,13-01-2023,75
8408,10469,71,03-11-2022,79
8409,8827,114,20-07-2023,1100
8410,5511,107,29-04-2023,295
8411,4538,29,23-11-2023,1212
8412,899,123,01-09-2023,978
8413,11036,104,08-11-2023,208
8414,1971,104,26-01-2023,1103
8415,8005,96,29-08-2023,1353
8416,6484,156,05-10-2023,544
8417,7194,193,06-05-2023,1039
8418,701,156,13-07-2023,1028
8419,3516,48,29-05-2023,884
8420,9155,173,17-11-2023,993
8421,279,142,27-08-2023,1932
8422,8803,8,03-02-2023,1646
8423,6537,200,13-10-2023,333
8424,9677,89,12-03-2023,1106
8425,5322,155,20-08-2023,1085
8426,543,68,05-11-2022,1360
8427,9297,5,16-10-2023,133
8428,1486,35,05-03-2023,728
8429,10553,174,12-06-2023,1915
8430,1622,163,28-01-2023,805
8431,8747,101,02-12-2022,184
8432,7363,118,29-10-2022,648
8433,3613,73,13-02-2023,1761
8434,8185,118,22-06-2023,1343
8435,6208,13,14-06-2023,1013
8436,7936,63,23-10-2023,1999
8437,6283,47,13-06-2023,559
8438,3211,114,11-05-2023,1252
8439,11325,15,16-12-2022,1925
8440,11911,146,15-08-2023,527
8441,1417,131,28-03-2023,1387
8442,7193,88,21-04-2023,273
8443,10813,78,16-03-2023,1672
8444,3665,179,11-01-2023,515
8445,508,17,28-02-2023,1387
8446,1405,54,19-03-2023,1713
8447,9087,11,20-04-2023,857
8448,709,96,28-07-2023,863
8449,10186,16,11-04-2023,525
8450,1003,45,23-07-2023,1732
8451,6336,161,24-08-2023,1511
8452,9437,34,29-04-2023,715
8453,7260,69,03-01-2023,1312
8454,7333,109,07-03-2023,1433
8455,5620,112,04-11-2023,694
8456,1816,184,04-10-2023,208
8457,7400,65,23-12-2022,1313
8458,2822,191,22-05-2023,1592
8459,4407,35,18-10-2023,942
8460,7501,83,06-10-2022,86
8461,2368,91,09-10-2023,202
8462,7278,14,16-11-2022,1402
8463,2545,99,19-12-2022,1884
8464,3418,154,19-07-2023,1639
8465,3459,6,14-08-2023,1541
8466,3869,90,03-10-2023,1496
8467,621,178,17-12-2022,596
8468,4161,136,20-06-2023,642
8469,941,106,24-01-2023,600
8470,1602,64,24-11-2022,1203
8471,5339,23,19-12-2023,1449
8472,9161,72,15-10-2023,1747
8473,2182,58,25-08-2023,616
8474,9828,67,22-04-2023,294
8475,4671,48,08-10-2022,1602
8476,8972,63,02-05-2023,662
8477,1251,168,06-06-2023,615
8478,4589,20,04-06-2023,349
8479,10737,125,25-06-2023,911
8480,6255,143,17-03-2023,1955
8481,4142,31,02-08-2023,372
8482,1801,164,16-01-2023,1724
8483,3282,162,24-10-2023,165
8484,3039,80,28-11-2022,964
8485,131,69,30-10-2023,553
8486,2078,153,14-10-2023,1928
8487,8307,65,15-11-2023,925
8488,7877,41,01-12-2023,776
8489,3561,93,23-07-2023,289
8490,3261,138,06-02-2023,600
8491,7009,96,15-12-2022,169
8492,3489,5,11-04-2023,96
8493,7368,103,15-01-2023,1851
8494,5833,26,01-12-2022,1349
8495,3787,10,06-12-2022,548
8496,9510,62,08-10-2022,1200
8497,7920,185,29-10-2022,1164
8498,395,143,08-04-2023,797
8499,8444,127,07-03-2023,667
8500,11821,4,29-01-2023,289
8501,5329,77,25-09-2023,1542
8502,1112,17,14-11-2022,858
8503,8407,168,20-08-2023,979
8504,1089,168,10-06-2023,253
8505,6456,18,27-05-2023,230
8506,6111,163,21-07-2023,1105
8507,7777,155,03-11-2022,1492
8508,10160,160,13-12-2022,1495
8509,1990,37,15-05-2023,1402
8510,11755,78,17-06-2023,1472
8511,1149,31,26-10-2022,1112
8512,4277,63,25-08-2023,1690
8513,8162,58,26-07-2023,929
8514,10117,60,25-08-2023,911
8515,9643,84,22-03-2023,487
8516,5893,156,19-10-2023,870
8517,5213,60,19-02-2023,1534
8518,8249,12,18-09-2023,369
8519,11509,198,14-11-2022,1713
8520,7968,113,24-01-2023,1480
8521,4468,86,16-11-2023,1366
8522,10071,181,02-05-2023,1882
8523,5807,141,16-03-2023,1545
8524,9132,108,25-04-2023,1791
8525,9546,85,08-05-2023,1977
8526,1741,17,23-02-2023,975
8527,3282,162,14-04-2023,1307
8528,6437,17,10-10-2022,256
8529,523,101,25-11-2023,1932
8530,3631,196,11-05-2023,1710
8531,11886,116,01-08-2023,490
8532,5565,181,19-10-2022,1439
8533,6900,9,10-11-2022,1041
8534,2392,115,11-03-2023,769
8535,2038,10,23-04-2023,1651
8536,9317,167,03-03-2023,290
8537,3895,148,07-02-2023,447
8538,493,157,03-02-2023,226
8539,5320,56,18-02-2023,1810
8540,1067,42,23-11-2023,1901
8541,4154,167,19-02-2023,1162
8542,6870,79,23-10-2023,1905
8543,1877,130,05-02-2023,687
8544,7940,178,26-01-2023,549
8545,9043,122,20-09-2023,396
8546,1989,139,07-05-2023,922
8547,9413,48,28-04-2023,1876
8548,3949,168,24-11-2022,962
8549,2080,191,15-09-2023,1487
8550,9854,170,17-04-2023,791
8551,154,57,23-11-2022,240
8552,4124,14,09-11-2023,670
8553,1581,178,30-03-2023,1367
8554,5889,72,30-04-2023,1399
8555,410,46,13-11-2022,1187
8556,8119,63,14-11-2022,1858
8557,6856,178,12-08-2023,337
8558,3677,63,16-01-2023,346
8559,8439,100,09-10-2022,541
8560,4673,98,19-08-2023,205
8561,6911,1,09-03-2023,1191
8562,7586,174,16-12-2022,756
8563,3924,68,16-08-2023,360
8564,3094,170,11-04-2023,1266
8565,3007,75,13-10-2023,1640
8566,10873,52,30-06-2023,866
8567,11918,31,15-02-2023,1588
8568,8071,78,25-07-2023,1815
8569,9210,74,11-08-2023,1588
8570,9065,40,21-07-2023,1505
8571,10313,66,28-01-2023,688
8572,8233,90,18-07-2023,1027
8573,8173,15,05-06-2023,696
8574,10437,185,27-04-2023,725
8575,3529,109,25-12-2022,1844
8576,5690,25,05-12-2022,1420
8577,3889,153,24-01-2023,1670
8578,285,145,09-11-2022,861
8579,288,98,22-12-2023,936
8580,1549,115,15-11-2023,1894
8581,6117,162,20-11-2022,220
8582,7457,141,16-06-2023,1661
8583,10601,67,08-07-2023,1557
8584,3465,25,04-08-2023,1469
8585,10142,59,11-04-2023,951
8586,7395,109,25-05-2023,1167
8587,3533,124,11-12-2022,221
8588,872,110,04-01-2023,1702
8589,3869,102,19-08-2023,1979
8590,11645,188,18-10-2023,1066
8591,4522,9,09-10-2023,374
8592,3822,52,29-10-2023,665
8593,11999,62,28-12-2022,684
8594,7819,71,25-09-2023,1552
8595,5298,3,03-08-2023,1538
8596,561,4,10-10-2023,1087
8597,11807,29,15-12-2023,1517
8598,4318,172,27-07-2023,372
8599,1993,78,07-01-2023,1812
8600,9043,97,18-10-2022,1646
8601,1246,80,14-12-2023,126
8602,1811,40,22-04-2023,569
8603,9990,142,25-10-2022,714
8604,8795,137,24-11-2023,398
8605,3360,91,05-10-2022,1656
8606,7360,156,05-08-2023,714
8607,311,28,05-12-2023,1981
8608,377,68,24-11-2022,1725
8609,7074,79,14-08-2023,1604
8610,4420,99,14-04-2023,1767
8611,2824,165,21-04-2023,1768
8612,3120,68,16-01-2023,1912
8613,4373,106,17-11-2023,301
8614,10863,173,15-12-2023,1961
8615,5610,88,04-06-2023,1492
8616,1403,177,17-03-2023,1116
8617,6653,168,03-04-2023,1642
8618,3894,48,01-12-2023,1461
8619,11745,135,26-08-2023,1253
8620,5996,10,23-04-2023,215
8621,9654,45,27-11-2022,1304
8622,7,26,11-10-2022,320
8623,1609,62,29-10-2022,222
8624,10835,27,08-11-2023,516
8625,4725,6,13-11-2022,201
8626,7083,54,07-07-2023,290
8627,1635,102,05-05-2023,775
8628,4651,61,21-09-2023,1578
8629,5980,38,12-02-2023,992
8630,39,126,28-10-2022,956
8631,3586,79,01-04-2023,374
8632,4745,140,16-05-2023,289
8633,3358,130,29-11-2023,805
8634,11701,187,20-12-2022,1768
8635,5456,90,14-01-2023,886
8636,10078,173,11-04-2023,627
8637,7169,39,21-10-2023,73
8638,11428,20,06-12-2022,1167
8639,4635,156,26-01-2023,407
8640,464,153,23-12-2023,1031
8641,3943,127,24-07-2023,1866
8642,7410,70,21-11-2023,782
8643,7156,91,17-06-2023,1706
8644,174,137,07-05-2023,1345
8645,7891,142,01-02-2023,459
8646,1372,106,15-03-2023,1192
8647,7126,109,04-06-2023,514
8648,9385,53,19-10-2023,1504
8649,5135,200,21-10-2023,1055
8650,2727,174,21-03-2023,1869
8651,9473,113,11-12-2022,216
8652,3192,122,13-11-2023,606
8653,10826,174,28-12-2022,1837
8654,65,33,04-09-2023,882
8655,5821,24,27-11-2022,1008
8656,6749,75,27-10-2023,797
8657,4819,28,31-10-2022,1101
8658,3507,195,05-04-2023,1783
8659,10811,11,06-01-2023,1955
8660,694,33,10-12-2023,244
8661,8234,147,29-09-2023,1834
8662,275,188,24-12-2022,533
8663,11877,39,06-10-2022,474
8664,4042,146,06-09-2023,1992
8665,3355,96,07-12-2022,1574
8666,7667,197,28-09-2023,1044
8667,5481,109,10-11-2023,1405
8668,2690,174,27-11-2023,1936
8669,2331,40,29-04-2023,1303
8670,4317,122,04-08-2023,1928
8671,2520,132,20-11-2022,1878
8672,3074,45,07-04-2023,532
8673,3822,8,26-11-2023,1764
8674,11081,40,12-12-2022,1003
8675,4305,137,02-10-2023,1078
8676,7981,25,28-11-2023,253
8677,7577,177,05-09-2023,399
8678,2393,185,08-11-2023,1235
8679,2253,180,18-12-2022,1440
8680,3364,6,28-05-2023,1105
8681,4718,49,07-07-2023,471
8682,2522,88,31-08-2023,603
8683,4735,112,30-11-2023,377
8684,5719,145,05-01-2023,1269
8685,9343,140,31-08-2023,185
8686,6987,106,10-12-2022,627
8687,7811,185,29-06-2023,1426
8688,9688,168,06-12-2022,829
8689,1868,120,28-09-2023,454
8690,2423,88,18-12-2022,249
8691,1291,65,02-06-2023,1613
8692,3056,10,01-09-2023,646
8693,411,49,04-11-2022,207
8694,8770,92,01-12-2022,235
8695,1724,179,25-10-2023,286
8696,10366,42,26-09-2023,544
8697,744,55,25-03-2023,865
8698,5103,135,15-03-2023,1556
8699,1299,172,01-06-2023,472
8700,3445,61,13-01-2023,919
8701,9975,180,23-12-2023,1094
8702,8691,107,03-07-2023,1328
8703,1582,143,02-08-2023,1876
8704,942,170,14-11-2022,58
8705,6965,200,17-10-2023,1217
8706,2034,193,02-12-2022,1812
8707,300,163,11-07-2023,1894
8708,4624,35,18-11-2023,276
8709,11552,199,03-11-2023,1942
8710,5213,151,03-04-2023,1855
8711,2805,82,01-12-2023,937
8712,418,91,26-11-2022,1610
8713,7939,117,15-04-2023,218
8714,189,180,08-05-2023,529
8715,9453,177,12-06-2023,1117
8716,4144,177,03-05-2023,1990
8717,7578,156,14-11-2022,1528
8718,4833,20,08-07-2023,209
8719,5820,199,19-11-2022,1028
8720,9853,7,15-08-2023,1868
8721,11817,85,24-12-2023,649
8722,4769,93,26-07-2023,317
8723,6948,85,04-04-2023,1847
8724,6366,139,05-03-2023,399
8725,8384,178,19-05-2023,429
8726,5924,7,03-06-2023,648
8727,8187,195,18-01-2023,250
8728,10138,53,30-03-2023,1481
8729,2213,178,26-07-2023,178
8730,7342,108,26-07-2023,962
8731,3020,21,22-12-2022,1122
8732,7964,186,09-08-2023,1382
8733,11123,136,04-05-2023,95
8734,4482,26,03-12-2023,150
8735,6948,7,03-12-2022,1998
8736,11127,124,12-12-2022,853
8737,5566,94,07-12-2022,228
8738,8727,7,17-04-2023,183
8739,11675,138,31-07-2023,1606
8740,7142,154,28-10-2022,1145
8741,2217,97,19-08-2023,1886
8742,866,84,28-08-2023,1781
8743,4396,8,17-12-2023,1572
8744,11136,104,04-11-2022,1484
8745,5394,183,29-10-2023,1584
8746,3814,99,10-10-2023,340
8747,748,186,15-05-2023,419
8748,7455,160,05-12-2023,661
8749,10997,198,28-10-2023,1969
8750,1392,93,17-03-2023,384
8751,3516,82,19-11-2023,1642
8752,5429,76,30-08-2023,1961
8753,10176,175,13-04-2023,1165
8754,10322,21,27-10-2023,1030
8755,8668,113,20-06-2023,939
8756,63,191,20-12-2023,538
8757,3604,38,19-07-2023,67
8758,8069,96,17-11-2023,1499
8759,8785,51,07-03-2023,97
8760,2103,83,27-02-2023,535
8761,10869,184,07-11-2022,420
8762,2461,181,04-03-2023,121
8763,7706,146,16-11-2023,1839
8764,344,177,11-12-2023,662
8765,7383,74,29-11-2022,305
8766,2695,169,23-07-2023,1433
8767,5067,10,15-11-2022,1146
8768,6402,168,21-02-2023,1295
8769,938,111,20-12-2022,121
8770,4803,149,23-12-2023,908
8771,9126,13,15-08-2023,357
8772,8285,81,23-10-2023,1104
8773,7287,150,31-07-2023,759
8774,4144,163,24-05-2023,86
8775,5693,20,22-04-2023,317
8776,2593,5,24-07-2023,869
8777,9974,87,03-01-2023,1988
8778,3175,71,23-03-2023,779
8779,8936,107,13-12-2022,715
8780,6067,152,04-10-2022,938
8781,7154,132,02-11-2022,446
8782,5703,103,28-01-2023,1372
8783,8374,147,22-07-2023,831
8784,4232,157,16-10-2022,1239
8785,5463,78,02-02-2023,1517
8786,9393,158,09-06-2023,1348
8787,2619,106,01-03-2023,309
8788,6065,189,05-05-2023,1396
8789,11576,63,11-12-2023,305
8790,7226,7,24-05-2023,996
8791,3622,170,10-04-2023,521
8792,7040,25,13-10-2022,1737
8793,5304,123,30-09-2023,1438
8794,9641,175,01-01-2023,620
8795,54,140,23-11-2023,1995
8796,420,42,13-09-2023,976
8797,6856,151,04-04-2023,349
8798,5181,66,11-01-2023,1132
8799,4265,197,04-09-2023,481
8800,3849,55,25-01-2023,1870
8801,2732,109,30-05-2023,548
8802,10898,180,15-02-2023,1909
8803,8635,59,06-04-2023,257
8804,10440,168,13-10-2022,1037
8805,4288,187,13-11-2022,1763
8806,4950,98,26-10-2023,973
8807,11681,59,13-03-2023,1490
8808,8200,170,26-06-2023,1336
8809,4473,61,13-06-2023,1912
8810,100,45,23-02-2023,1206
8811,10531,55,24-02-2023,543
8812,1438,32,09-06-2023,112
8813,8801,4,23-12-2023,1792
8814,9314,20,22-09-2023,491
8815,689,107,23-12-2023,522
8816,8525,29,22-08-2023,775
8817,6492,145,01-04-2023,1789
8818,9830,37,01-08-2023,1989
8819,9473,110,11-11-2022,260
8820,6300,117,29-10-2022,237
8821,8075,33,08-11-2022,1002
8822,3836,137,17-10-2022,1431
8823,10485,196,14-06-2023,338
8824,8665,155,19-11-2022,682
8825,2548,20,31-07-2023,1830
8826,3173,43,01-02-2023,666
8827,2169,108,31-10-2023,1255
8828,509,58,09-10-2022,1726
8829,854,180,12-01-2023,913
8830,7902,2,01-11-2023,853
8831,4007,155,03-07-2023,365
8832,5183,163,16-10-2022,910
8833,9861,32,09-05-2023,354
8834,10667,177,20-03-2023,1238
8835,11293,39,08-07-2023,1331
8836,2887,57,19-09-2023,1130
8837,11251,61,11-12-2022,107
8838,73,97,08-12-2022,719
8839,4289,108,20-05-2023,558
8840,8386,89,10-10-2022,1989
8841,9388,193,27-03-2023,1742
8842,9457,129,11-09-2023,1578
8843,10646,86,06-03-2023,936
8844,6711,8,14-02-2023,1951
8845,8430,61,07-04-2023,1200
8846,2913,55,04-08-2023,293
8847,5486,56,29-07-2023,350
8848,8460,114,04-10-2022,911
8849,1302,56,25-09-2023,529
8850,9026,196,09-04-2023,624
8851,11255,23,03-08-2023,589
8852,10286,17,05-11-2022,1019
8853,7670,121,01-11-2022,1743
8854,11086,44,01-11-2023,1893
8855,7376,8,05-06-2023,1033
8856,8494,108,04-11-2023,1023
8857,9705,128,28-01-2023,1436
8858,2675,122,17-03-2023,175
8859,10967,186,22-12-2023,437
8860,3782,198,16-10-2023,1940
8861,3409,57,02-12-2023,1615
8862,9925,93,20-10-2023,209
8863,2681,15,13-07-2023,331
8864,10011,99,19-12-2022,1900
8865,8119,129,05-12-2023,771
8866,7377,193,10-02-2023,552
8867,11673,22,23-10-2023,1135
8868,11983,20,01-09-2023,336
8869,9239,78,16-12-2023,808
8870,8755,88,01-09-2023,749
8871,523,176,23-05-2023,1208
8872,2903,167,23-08-2023,701
8873,388,106,22-09-2023,1470
8874,7450,174,22-01-2023,1881
8875,8535,56,07-09-2023,1622
8876,8285,146,22-09-2023,1703
8877,6213,155,03-09-2023,1092
8878,5503,137,03-10-2022,484
8879,2473,146,25-05-2023,1695
8880,7145,196,20-01-2023,247
8881,6159,132,25-04-2023,239
8882,4357,147,27-09-2023,1848
8883,6559,168,17-09-2023,915
8884,1367,192,05-10-2023,371
8885,1341,148,04-08-2023,1420
8886,2369,129,13-10-2023,247
8887,1496,54,29-11-2022,508
8888,2741,174,29-12-2022,1923
8889,582,129,18-02-2023,1999
8890,8894,63,04-03-2023,621
8891,5101,40,28-08-2023,1993
8892,5085,167,05-06-2023,1354
8893,9024,124,18-11-2023,1761
8894,2765,88,27-11-2022,1566
8895,9507,31,18-05-2023,1216
8896,5508,162,17-04-2023,1974
8897,8649,196,25-11-2023,1831
8898,7306,87,24-10-2023,1124
8899,11801,104,10-04-2023,959
8900,3781,40,16-06-2023,110
8901,583,158,05-10-2022,1666
8902,5332,2,23-12-2023,1411
8903,9641,190,23-08-2023,1238
8904,5499,40,15-06-2023,1545
8905,4267,46,24-07-2023,792
8906,7221,193,18-10-2023,1823
8907,6982,157,30-10-2023,54
8908,7657,63,15-04-2023,895
8909,817,176,21-09-2023,490
8910,6791,152,20-03-2023,583
8911,2395,127,19-12-2023,1290
8912,9666,19,25-10-2023,809
8913,4496,47,28-08-2023,161
8914,4276,105,06-04-2023,1678
8915,4619,134,21-07-2023,1378
8916,2088,124,08-08-2023,1069
8917,11978,119,13-10-2022,1128
8918,6385,148,08-05-2023,1105
8919,4128,134,22-09-2023,1251
8920,8682,119,28-10-2023,1304
8921,3871,145,20-05-2023,1252
8922,3078,40,22-11-2023,800
8923,4283,121,02-06-2023,416
8924,641,158,23-01-2023,1704
8925,1601,33,22-12-2022,264
8926,7239,163,16-12-2022,1855
8927,5886,127,05-04-2023,1464
8928,1239,99,30-06-2023,1576
8929,3246,6,25-10-2023,1063
8930,11142,127,03-10-2023,157
8931,4940,127,14-01-2023,779
8932,11138,98,14-10-2022,1793
8933,7233,185,15-02-2023,887
8934,4213,116,08-11-2023,182
8935,4480,177,25-09-2023,66
8936,6949,38,16-10-2022,1968
8937,52,5,30-12-2022,913
8938,4281,70,14-11-2023,1023
8939,3425,171,02-09-2023,1268
8940,4329,161,04-03-2023,717
8941,3568,151,23-12-2023,59
8942,490,110,07-06-2023,950
8943,2635,193,15-12-2022,1463
8944,7306,189,23-06-2023,366
8945,2544,63,28-04-2023,406
8946,347,37,12-09-2023,1461
8947,413,13,02-08-2023,1658
8948,8105,45,11-07-2023,1254
8949,5626,117,16-11-2022,1800
8950,1042,59,16-12-2023,576
8951,551,46,03-12-2022,1320
8952,3234,157,20-01-2023,1101
8953,2669,128,30-10-2022,1014
8954,3183,55,13-11-2023,1920
8955,4582,108,31-05-2023,807
8956,1735,57,30-12-2022,620
8957,5466,53,19-10-2023,587
8958,475,199,27-10-2022,1849
8959,10970,181,17-12-2022,562
8960,5188,165,30-08-2023,888
8961,1582,17,02-11-2023,441
8962,5146,12,01-09-2023,1255
8963,914,25,04-08-2023,1928
8964,9432,165,13-08-2023,395
8965,5952,190,15-07-2023,1055
8966,6933,106,03-07-2023,708
8967,10159,99,20-03-2023,192
8968,6363,172,09-04-2023,896
8969,5721,53,22-12-2023,885
8970,6329,4,18-10-2023,156
8971,6827,3,04-01-2023,1883
8972,2695,164,27-08-2023,196
8973,7367,96,28-04-2023,1331
8974,3360,190,04-10-2023,251
8975,9672,20,10-02-2023,569
8976,854,130,30-12-2022,148
8977,8064,68,07-07-2023,401
8978,4702,108,12-12-2022,1981
8979,4981,128,29-07-2023,226
8980,4606,184,24-01-2023,758
8981,1522,1,03-09-2023,95
8982,3529,10,11-09-2023,618
8983,6535,119,23-05-2023,1816
8984,126,11,01-01-2023,1924
8985,11398,8,27-04-2023,1672
8986,4731,111,13-12-2023,787
8987,2765,76,24-10-2023,101
8988,11262,110,12-09-2023,895
8989,1478,107,11-01-2023,426
8990,4027,7,28-02-2023,497
8991,3428,180,14-11-2023,620
8992,3023,33,04-10-2023,1168
8993,6338,164,26-02-2023,933
8994,9165,91,19-02-2023,1881
8995,152,47,19-02-2023,1386
8996,6573,28,28-12-2022,883
8997,2463,32,23-01-2023,1885
8998,8457,69,06-08-2023,1731
8999,191,174,02-10-2022,1232
9000,4580,112,22-09-2023,854
9001,10717,72,20-03-2023,1954
9002,9871,124,21-11-2023,1648
9003,8745,67,11-10-2023,1872
9004,788,89,12-01-2023,1252
9005,2457,93,15-06-2023,362
9006,11947,108,14-03-2023,1125
9007,2503,136,04-12-2022,861
9008,7776,110,13-07-2023,1651
9009,8732,175,28-11-2022,392
9010,10190,168,17-02-2023,409
9011,5924,3,07-05-2023,434
9012,3410,64,30-03-2023,110
9013,2463,44,25-11-2022,727
9014,3552,84,12-01-2023,120
9015,2349,56,20-12-2022,1080
9016,9532,143,08-11-2022,657
9017,7425,156,27-05-2023,789
9018,2882,137,05-09-2023,973
9019,1489,71,26-03-2023,1438
