return_id,sale_id,return_reason,return_date
2420,48077,Wrong Item,16-09-2023
2421,242964,Customer Return,29-10-2023
2422,83929,Expired,30-03-2023
2423,161376,Customer Return,27-11-2023
2424,173420,Wrong Item,20-09-2023
2425,65508,Expired,18-06-2023
2426,128107,Customer Return,09-06-2023
2427,214996,Wrong Item,17-02-2023
2428,210407,Damaged,08-10-2023
2429,86140,Customer Return,07-07-2023
2430,119943,Expired,26-05-2023
2431,191156,Wrong Item,09-12-2023
2432,34866,Customer Return,06-08-2023
2433,33108,Wrong Item,27-11-2023
2434,121122,Expired,08-09-2023
2435,209208,Expired,09-08-2023
2436,80279,Damaged,02-11-2023
2437,147988,Damaged,08-05-2023
2438,223665,Damaged,21-07-2023
2439,105591,Wrong Item,17-04-2023
2440,54265,Expired,15-07-2023
2441,104118,Damaged,29-09-2023
2442,187286,Wrong Item,04-03-2023
2443,36022,Expired,19-10-2023
2444,182738,Expired,28-03-2023
2445,18227,Wrong Item,06-07-2023
2446,101939,Customer Return,05-06-2023
2447,97582,Wrong Item,04-07-2023
2448,164177,Customer Return,21-10-2023
2449,41096,Wrong Item,09-09-2023
2450,85914,Expired,13-05-2023
2451,67003,Wrong Item,25-02-2023
2452,224167,Expired,03-05-2023
2453,31155,Wrong Item,28-06-2023
2454,238251,Customer Return,03-12-2023
2455,151111,Wrong Item,23-08-2023
2456,119890,Damaged,16-03-2023
2457,70517,Wrong Item,24-05-2023
2458,187957,Customer Return,12-03-2023
2459,97647,Expired,13-10-2023
2460,44830,Expired,14-08-2023
2461,9280,Damaged,02-09-2023
2462,230211,Customer Return,09-04-2023
2463,248709,Wrong Item,30-04-2023
2464,18199,Damaged,01-03-2023
2465,96985,Wrong Item,17-02-2023
2466,241566,Customer Return,20-10-2023
2467,178316,Damaged,17-11-2023
2468,246770,Expired,11-01-2023
2469,216832,Customer Return,27-11-2023
2470,104699,Customer Return,09-11-2023
2471,108754,Expired,07-06-2023
2472,154996,Customer Return,28-04-2023
2473,45062,Damaged,15-11-2023
2474,84440,Expired,30-01-2023
2475,3252,Damaged,12-10-2023
2476,65810,Expired,28-12-2023
2477,57193,Wrong Item,10-10-2023
2478,91584,Expired,22-10-2023
2479,45561,Customer Return,02-07-2023
2480,176981,Customer Return,02-04-2023
2481,193051,Expired,02-02-2023
2482,152005,Customer Return,28-12-2023
2483,142539,Wrong Item,02-12-2023
2484,149314,Customer Return,11-01-2023
2485,2701,Expired,10-11-2023
2486,237352,Expired,30-09-2023
2487,45809,Expired,19-01-2023
2488,80536,Customer Return,07-07-2023
2489,195514,Customer Return,27-08-2023
2490,107388,Damaged,15-04-2023
2491,100225,Wrong Item,29-11-2023
2492,14827,Damaged,29-08-2023
2493,54712,Customer Return,28-11-2023
2494,235929,Wrong Item,28-02-2023
2495,24058,Wrong Item,18-02-2023
2496,116144,Damaged,11-06-2023
2497,190416,Damaged,12-06-2023
2498,88271,Customer Return,21-09-2023
2499,141341,Wrong Item,29-09-2023
2500,89646,Wrong Item,14-08-2023
2501,132298,Expired,08-11-2023
2502,135186,Wrong Item,14-05-2023
2503,139593,Expired,08-10-2023
2504,33459,Damaged,29-11-2023
2505,12368,Wrong Item,16-03-2023
2506,189727,Wrong Item,20-09-2023
2507,209970,Expired,23-06-2023
2508,179326,Customer Return,16-01-2023
2509,6771,Wrong Item,15-04-2023
2510,46730,Damaged,25-03-2023
2511,53220,Damaged,28-06-2023
2512,96279,Wrong Item,30-11-2023
2513,249249,Expired,10-01-2023
2514,158046,Wrong Item,29-09-2023
2515,108176,Customer Return,29-03-2023
2516,184288,Expired,24-11-2023
2517,154312,Customer Return,15-05-2023
2518,158838,Damaged,03-11-2023
2519,9188,Expired,10-05-2023
2520,16656,Damaged,14-08-2023
2521,81234,Customer Return,22-10-2023
2522,139148,Wrong Item,26-09-2023
2523,96226,Wrong Item,17-03-2023
2524,132744,Expired,27-05-2023
2525,128224,Expired,31-01-2023
2526,73418,Wrong Item,29-11-2023
2527,183313,Customer Return,22-10-2023
2528,9428,Wrong Item,30-01-2023
2529,192855,Expired,01-02-2023
2530,143049,Damaged,21-12-2023
2531,230837,Wrong Item,17-11-2023
2532,67707,Customer Return,18-05-2023
2533,35558,Wrong Item,13-12-2023
2534,104466,Expired,25-05-2023
2535,33973,Damaged,30-06-2023
2536,116805,Damaged,11-04-2023
2537,153376,Expired,30-03-2023
2538,49807,Wrong Item,16-11-2023
2539,215904,Damaged,11-12-2023
2540,196549,Expired,25-02-2023
2541,221804,Expired,21-08-2023
2542,226013,Customer Return,03-07-2023
2543,173346,Expired,14-10-2023
2544,139107,Customer Return,11-02-2023
2545,66277,Customer Return,24-07-2023
2546,35938,Expired,21-04-2023
2547,121273,Customer Return,25-06-2023
2548,14169,Wrong Item,14-05-2023
2549,120102,Customer Return,02-12-2023
2550,44422,Wrong Item,10-01-2023
2551,74609,Expired,14-08-2023
2552,49028,Expired,29-01-2023
2553,68795,Expired,11-05-2023
2554,62000,Expired,26-01-2023
2555,3192,Customer Return,08-08-2023
2556,214976,Wrong Item,02-08-2023
2557,212516,Wrong Item,23-06-2023
2558,5811,Wrong Item,10-12-2023
2559,126490,Wrong Item,03-07-2023
2560,200395,Wrong Item,04-09-2023
2561,144475,Damaged,19-02-2023
2562,167895,Customer Return,02-01-2023
2563,198631,Customer Return,06-01-2023
2564,245143,Customer Return,12-02-2023
2565,163840,Customer Return,04-11-2023
2566,114369,Damaged,06-05-2023
2567,204741,Customer Return,18-01-2023
2568,55962,Wrong Item,20-12-2023
2569,47133,Damaged,01-09-2023
2570,46716,Customer Return,13-03-2023
2571,15221,Customer Return,07-12-2023
2572,83111,Customer Return,09-02-2023
2573,153863,Damaged,20-06-2023
2574,116691,Wrong Item,03-11-2023
2575,133016,Customer Return,17-11-2023
2576,204612,Customer Return,20-05-2023
2577,69780,Damaged,23-11-2023
2578,205391,Wrong Item,24-01-2023
2579,122359,Wrong Item,15-07-2023
2580,82325,Damaged,19-08-2023
2581,224370,Damaged,27-05-2023
2582,228859,Damaged,20-10-2023
2583,175314,Customer Return,22-04-2023
2584,153211,Damaged,14-04-2023
2585,39435,Customer Return,05-12-2023
2586,5040,Expired,02-12-2023
2587,140088,Damaged,04-06-2023
2588,130583,Wrong Item,31-01-2023
2589,31359,Damaged,05-08-2023
2590,203905,Damaged,15-12-2023
2591,36369,Damaged,24-05-2023
2592,209410,Customer Return,17-05-2023
2593,249743,Wrong Item,21-01-2023
2594,150701,Customer Return,16-04-2023
2595,109127,Damaged,31-08-2023
2596,63416,Expired,03-02-2023
2597,146407,Expired,09-09-2023
2598,221816,Expired,05-05-2023
2599,110393,Expired,14-10-2023
2600,208241,Damaged,03-10-2023
2601,191660,Customer Return,30-04-2023
2602,33498,Customer Return,23-04-2023
2603,134775,Expired,16-11-2023
2604,95194,Expired,19-09-2023
2605,142992,Wrong Item,04-10-2023
2606,177902,Customer Return,13-04-2023
2607,79047,Expired,25-04-2023
2608,81352,Damaged,30-08-2023
2609,6417,Wrong Item,30-06-2023
2610,71725,Expired,31-12-2023
2611,213093,Expired,12-09-2023
2612,235754,Customer Return,14-07-2023
2613,221174,Expired,22-03-2023
2614,123662,Expired,06-09-2023
2615,59419,Expired,10-01-2023
2616,122452,Customer Return,16-05-2023
2617,48938,Customer Return,11-03-2023
2618,200277,Damaged,12-02-2023
2619,171607,Expired,26-05-2023
2620,245463,Wrong Item,01-02-2023
2621,133563,Expired,07-05-2023
2622,24964,Expired,01-06-2023
2623,93254,Customer Return,04-04-2023
2624,100297,Damaged,27-05-2023
2625,158424,Expired,20-01-2023
2626,10760,Customer Return,09-05-2023
2627,144387,Damaged,14-01-2023
2628,136825,Damaged,17-10-2023
2629,36157,Customer Return,04-02-2023
2630,179585,Customer Return,14-02-2023
2631,140500,Damaged,19-01-2023
2632,139355,Expired,25-08-2023
2633,111134,Wrong Item,16-10-2023
2634,149712,Wrong Item,24-06-2023
2635,112244,Customer Return,15-01-2023
2636,57961,Customer Return,25-01-2023
2637,57562,Expired,11-05-2023
2638,148605,Expired,19-09-2023
2639,100336,Customer Return,15-10-2023
2640,59480,Wrong Item,28-12-2023
2641,91107,Expired,19-10-2023
2642,45460,Expired,01-09-2023
2643,90923,Customer Return,23-11-2023
2644,240591,Wrong Item,10-08-2023
2645,228926,Wrong Item,26-04-2023
2646,146698,Wrong Item,29-09-2023
2647,117327,Customer Return,18-05-2023
2648,120802,Damaged,25-12-2023
2649,12890,Expired,02-10-2023
2650,178333,Customer Return,18-11-2023
2651,180816,Wrong Item,25-11-2023
2652,111812,Customer Return,31-03-2023
2653,215943,Wrong Item,15-07-2023
2654,79037,Wrong Item,27-05-2023
2655,163370,Wrong Item,23-01-2023
2656,158554,Damaged,10-04-2023
2657,6726,Damaged,01-05-2023
2658,18725,Damaged,18-03-2023
2659,50287,Customer Return,28-02-2023
2660,86719,Expired,28-05-2023
2661,143047,Expired,14-06-2023
2662,98978,Wrong Item,26-12-2023
2663,81516,Wrong Item,05-01-2023
2664,97116,Damaged,10-04-2023
2665,201085,Wrong Item,24-08-2023
2666,60195,Customer Return,09-12-2023
2667,165554,Expired,30-10-2023
2668,135987,Expired,03-02-2023
2669,185449,Damaged,01-10-2023
2670,66736,Customer Return,09-12-2023
2671,103227,Customer Return,13-01-2023
2672,126940,Expired,20-08-2023
2673,51611,Damaged,19-07-2023
2674,50236,Customer Return,25-04-2023
2675,186776,Expired,14-06-2023
2676,8641,Expired,08-02-2023
2677,147499,Expired,12-06-2023
2678,153891,Damaged,16-12-2023
2679,186867,Wrong Item,10-04-2023
2680,18665,Expired,30-09-2023
2681,58966,Damaged,31-05-2023
2682,58348,Wrong Item,23-06-2023
2683,84231,Damaged,20-06-2023
2684,124343,Customer Return,01-11-2023
2685,2151,Customer Return,20-02-2023
2686,95557,Damaged,27-03-2023
2687,178147,Expired,07-05-2023
2688,48418,Customer Return,12-06-2023
2689,142036,Expired,18-02-2023
2690,234255,Wrong Item,05-10-2023
2691,20511,Expired,17-05-2023
2692,49683,Wrong Item,25-04-2023
2693,77971,Damaged,05-02-2023
2694,228275,Damaged,13-01-2023
2695,150085,Wrong Item,16-10-2023
2696,180394,Customer Return,15-09-2023
2697,112773,Damaged,13-08-2023
2698,119528,Expired,15-04-2023
2699,101041,Damaged,03-03-2023
2700,33717,Customer Return,02-01-2023
2701,73932,Expired,25-12-2023
2702,189334,Expired,04-04-2023
2703,67875,Expired,20-03-2023
2704,208808,Expired,06-09-2023
2705,140732,Wrong Item,08-08-2023
2706,170167,Damaged,06-07-2023
2707,125872,Damaged,20-03-2023
2708,68928,Wrong Item,23-05-2023
2709,240473,Expired,11-01-2023
2710,149688,Wrong Item,03-04-2023
2711,149615,Customer Return,26-02-2023
2712,150577,Damaged,06-02-2023
2713,23572,Expired,10-03-2023
2714,144687,Wrong Item,16-07-2023
2715,242001,Damaged,10-07-2023
2716,116565,Wrong Item,03-06-2023
2717,55229,Wrong Item,19-07-2023
2718,199946,Expired,11-12-2023
2719,48793,Damaged,03-12-2023
2720,72540,Damaged,31-12-2023
2721,72040,Expired,28-06-2023
2722,64736,Expired,09-02-2023
2723,155887,Damaged,26-03-2023
2724,207992,Wrong Item,20-03-2023
2725,140994,Wrong Item,18-07-2023
2726,79473,Wrong Item,02-03-2023
2727,186342,Damaged,05-02-2023
2728,141670,Expired,10-10-2023
2729,144094,Damaged,03-08-2023
2730,80867,Wrong Item,05-04-2023
2731,127556,Expired,18-12-2023
2732,2768,Expired,30-01-2023
2733,23107,Wrong Item,03-04-2023
2734,107632,Wrong Item,02-12-2023
2735,211571,Expired,19-02-2023
2736,209160,Expired,30-10-2023
2737,247362,Expired,17-05-2023
2738,207998,Customer Return,30-11-2023
2739,245085,Damaged,10-04-2023
2740,143533,Customer Return,19-03-2023
2741,93281,Damaged,16-05-2023
2742,152854,Wrong Item,29-01-2023
2743,192961,Wrong Item,25-08-2023
2744,152442,Expired,22-08-2023
2745,200334,Expired,22-02-2023
2746,113388,Customer Return,12-01-2023
2747,41862,Customer Return,14-05-2023
2748,73338,Customer Return,03-05-2023
2749,52434,Damaged,28-07-2023
2750,94126,Damaged,03-09-2023
2751,129041,Expired,16-04-2023
2752,229394,Expired,25-07-2023
2753,1731,Customer Return,14-05-2023
2754,167615,Expired,15-08-2023
2755,192866,Damaged,06-06-2023
2756,166452,Customer Return,09-10-2023
2757,150901,Damaged,27-10-2023
2758,107711,Customer Return,22-12-2023
2759,128520,Wrong Item,09-06-2023
2760,128659,Customer Return,12-03-2023
2761,83898,Customer Return,13-03-2023
2762,102083,Wrong Item,10-12-2023
2763,223036,Damaged,10-06-2023
2764,110662,Expired,06-08-2023
2765,116233,Expired,12-12-2023
2766,38342,Damaged,12-03-2023
2767,218214,Expired,13-05-2023
2768,187155,Expired,21-10-2023
2769,154573,Wrong Item,30-12-2023
2770,192671,Damaged,28-05-2023
2771,199560,Expired,02-11-2023
2772,40317,Customer Return,24-07-2023
2773,210781,Customer Return,22-03-2023
2774,122569,Damaged,30-05-2023
2775,148705,Customer Return,28-07-2023
2776,75367,Wrong Item,23-05-2023
2777,66336,Damaged,07-04-2023
2778,168301,Expired,18-03-2023
2779,240953,Damaged,26-08-2023
2780,60868,Damaged,05-11-2023
2781,181704,Damaged,26-02-2023
2782,51487,Customer Return,15-02-2023
2783,24680,Damaged,23-02-2023
2784,40687,Damaged,01-03-2023
2785,205393,Customer Return,16-08-2023
2786,164107,Expired,28-10-2023
2787,35937,Customer Return,21-05-2023
2788,215983,Expired,27-08-2023
2789,156172,Wrong Item,11-02-2023
2790,57385,Customer Return,05-01-2023
2791,25360,Expired,20-09-2023
2792,36290,Damaged,04-12-2023
2793,84289,Wrong Item,08-05-2023
2794,160313,Damaged,12-04-2023
2795,34154,Customer Return,06-09-2023
2796,190454,Wrong Item,12-08-2023
2797,133083,Wrong Item,22-11-2023
2798,164885,Damaged,08-06-2023
2799,22016,Wrong Item,04-11-2023
2800,89655,Customer Return,22-11-2023
2801,239492,Customer Return,14-03-2023
2802,136645,Damaged,03-12-2023
2803,205988,Customer Return,21-09-2023
2804,85715,Damaged,06-06-2023
2805,20546,Customer Return,18-01-2023
2806,54731,Damaged,15-07-2023
2807,88342,Damaged,15-01-2023
2808,112644,Expired,31-07-2023
2809,174074,Customer Return,04-12-2023
2810,235988,Damaged,06-04-2023
2811,199046,Damaged,08-02-2023
2812,160519,Damaged,29-03-2023
2813,111753,Expired,07-07-2023
2814,214620,Damaged,01-08-2023
2815,103892,Customer Return,05-09-2023
2816,187808,Wrong Item,25-02-2023
2817,226226,Wrong Item,18-08-2023
2818,73906,Customer Return,19-10-2023
2819,90040,Customer Return,25-02-2023
2820,124466,Wrong Item,27-12-2023
2821,106404,Wrong Item,15-08-2023
2822,132211,Customer Return,13-08-2023
2823,95332,Customer Return,05-06-2023
2824,23454,Expired,15-05-2023
2825,62704,Customer Return,15-02-2023
2826,63152,Expired,20-01-2023
2827,235183,Customer Return,23-02-2023
2828,145481,Wrong Item,11-03-2023
2829,222493,Expired,26-11-2023
2830,10504,Expired,29-04-2023
2831,64120,Wrong Item,20-06-2023
2832,163600,Expired,06-02-2023
2833,213326,Expired,30-12-2023
2834,181570,Wrong Item,12-08-2023
2835,74210,Customer Return,16-04-2023
2836,197978,Expired,24-02-2023
2837,127291,Expired,10-08-2023
2838,111819,Damaged,18-10-2023
2839,48843,Expired,08-07-2023
2840,137350,Wrong Item,06-10-2023
2841,173073,Customer Return,20-08-2023
2842,241873,Expired,18-08-2023
2843,135912,Expired,09-09-2023
2844,55012,Expired,20-10-2023
2845,191804,Damaged,21-11-2023
2846,139395,Damaged,20-10-2023
2847,2335,Damaged,25-11-2023
2848,183698,Wrong Item,31-07-2023
2849,161769,Wrong Item,14-12-2023
2850,73012,Damaged,28-03-2023
2851,242718,Wrong Item,06-07-2023
2852,85334,Customer Return,05-02-2023
2853,79510,Expired,04-01-2023
2854,112373,Damaged,18-02-2023
2855,208734,Expired,17-10-2023
2856,210620,Wrong Item,14-07-2023
2857,11720,Expired,20-03-2023
2858,118133,Customer Return,09-12-2023
2859,208654,Customer Return,15-07-2023
2860,11963,Customer Return,27-11-2023
2861,25190,Damaged,13-09-2023
2862,236238,Expired,17-02-2023
2863,75790,Expired,12-09-2023
2864,179593,Wrong Item,23-10-2023
2865,59430,Damaged,14-06-2023
2866,161213,Damaged,12-10-2023
2867,227178,Damaged,18-02-2023
2868,163394,Damaged,15-02-2023
2869,61057,Expired,26-05-2023
2870,92363,Damaged,16-02-2023
2871,158970,Wrong Item,06-05-2023
2872,28221,Damaged,10-09-2023
2873,238888,Wrong Item,18-01-2023
2874,198530,Expired,29-09-2023
2875,73664,Expired,13-11-2023
2876,131911,Wrong Item,13-07-2023
2877,119875,Damaged,14-12-2023
2878,67112,Damaged,22-05-2023
2879,188276,Wrong Item,16-07-2023
2880,26162,Customer Return,24-03-2023
2881,245502,Wrong Item,08-12-2023
2882,211370,Expired,05-07-2023
2883,222846,Customer Return,09-07-2023
2884,40562,Customer Return,12-10-2023
2885,89539,Damaged,27-12-2023
2886,136175,Wrong Item,07-12-2023
2887,115243,Wrong Item,31-08-2023
2888,51423,Damaged,18-09-2023
2889,216277,Expired,26-07-2023
2890,68530,Customer Return,31-01-2023
2891,246916,Damaged,14-09-2023
2892,18132,Customer Return,18-05-2023
2893,127634,Wrong Item,09-03-2023
2894,30077,Expired,02-11-2023
2895,69348,Customer Return,11-11-2023
2896,62452,Expired,26-07-2023
2897,111744,Customer Return,28-07-2023
2898,152858,Customer Return,16-11-2023
2899,130029,Wrong Item,30-10-2023
2900,118619,Expired,30-11-2023
2901,221198,Expired,18-02-2023
2902,43246,Customer Return,21-09-2023
2903,166299,Damaged,13-03-2023
2904,18084,Damaged,11-06-2023
2905,27685,Damaged,23-05-2023
2906,143388,Wrong Item,30-12-2023
2907,170733,Customer Return,15-08-2023
2908,183167,Expired,26-09-2023
2909,194443,Wrong Item,10-01-2023
2910,227565,Wrong Item,07-08-2023
2911,172280,Damaged,17-07-2023
2912,244751,Damaged,21-03-2023
2913,71916,Wrong Item,02-05-2023
2914,161386,Expired,21-05-2023
2915,175725,Damaged,27-04-2023
2916,125095,Customer Return,20-07-2023
2917,66582,Expired,19-12-2023
2918,130150,Wrong Item,08-04-2023
2919,65091,Damaged,21-05-2023
2920,230204,Wrong Item,24-03-2023
2921,206833,Customer Return,25-03-2023
2922,12323,Wrong Item,27-10-2023
2923,17995,Wrong Item,18-12-2023
2924,68318,Expired,01-03-2023
2925,106471,Expired,09-08-2023
2926,112375,Expired,26-08-2023
2927,217560,Damaged,03-02-2023
2928,189929,Damaged,30-01-2023
2929,42137,Damaged,25-05-2023
2930,104979,Wrong Item,16-09-2023
2931,88433,Expired,16-07-2023
2932,141428,Customer Return,19-02-2023
2933,60422,Expired,14-11-2023
2934,117560,Damaged,08-11-2023
2935,76780,Damaged,04-10-2023
2936,32341,Customer Return,12-11-2023
2937,249411,Wrong Item,29-03-2023
2938,230604,Damaged,13-04-2023
2939,83495,Wrong Item,09-09-2023
2940,3191,Damaged,10-08-2023
2941,127666,Wrong Item,11-07-2023
2942,87425,Wrong Item,14-11-2023
2943,103868,Expired,03-10-2023
2944,214957,Damaged,23-01-2023
2945,23205,Expired,13-08-2023
2946,169183,Damaged,05-12-2023
2947,125843,Expired,24-10-2023
2948,87938,Customer Return,19-09-2023
2949,224945,Customer Return,18-05-2023
2950,220367,Expired,06-12-2023
2951,176363,Damaged,11-06-2023
2952,172857,Damaged,07-02-2023
2953,25211,Damaged,16-02-2023
2954,211732,Customer Return,29-11-2023
2955,227879,Wrong Item,12-11-2023
2956,130899,Damaged,03-09-2023
2957,5281,Damaged,22-08-2023
2958,202813,Wrong Item,29-09-2023
2959,56178,Customer Return,16-04-2023
2960,119041,Damaged,16-07-2023
2961,237974,Damaged,29-08-2023
2962,150546,Damaged,10-04-2023
2963,112286,Expired,01-05-2023
2964,167948,Customer Return,25-10-2023
2965,156079,Damaged,25-08-2023
2966,249896,Customer Return,27-12-2023
2967,82398,Expired,29-03-2023
2968,229027,Damaged,26-01-2023
2969,33083,Damaged,09-12-2023
2970,241063,Damaged,04-02-2023
2971,89517,Wrong Item,20-01-2023
2972,108576,Customer Return,18-09-2023
2973,95393,Expired,05-03-2023
2974,16869,Damaged,04-02-2023
2975,169064,Expired,19-05-2023
2976,27656,Expired,05-04-2023
2977,87227,Wrong Item,15-11-2023
2978,99559,Expired,24-06-2023
